Version,Post_Variable,Feature,Mutual_Information,Abs_Pearson,Combined_Score,Prevalencia_Post
target_d_v5,target,Grupo Sanguíneo_O,0.006770899541707287,0.05459724495735006,0.02111880316640012,0.2563
target_d_v5,target,RH_Positivo,0.0008346511059622586,0.06470424616718493,0.01999552962432906,0.2563
target_d_v5,target,Antecedente renales_litiasis,0.004060405423029101,0.04791205406239704,0.017215900014839483,0.2563
target_d_v5,target,Antecedente renales_infeccion urinaria,0.005364536287335575,0.03741922502908913,0.01498094290986164,0.2563
target_d_v5,target,Tensión Arterial Media (mm/Hg),0.003903955449540364,0.04019705590703001,0.014791885586787255,0.2563
target_d_v5,target,Procedimiento propuesto Code_S,0.0,0.04835177730013015,0.014505533190039045,0.2563
target_d_v5,target,Abdomen_normal,0.0,0.04753455643466883,0.014260366930400647,0.2563
target_d_v5,target,Dx Preoperatorio Code_G,0.0025877040193333922,0.041496223055924056,0.01426025973031059,0.2563
target_d_v5,target,predicted_label_proc_encoded,0.0028059978311130163,0.040956862144418835,0.014251257125104761,0.2563
target_d_v5,target,Procedimiento propuesto Code_NO ENCONTRADO,0.003377903762041834,0.03939958255784638,0.014184407400783198,0.2563
target_d_v5,target,Puntaje Mallampati,0.0,0.04579683013013249,0.013739049039039747,0.2563
target_d_v5,target,Antecedente hematológicos _transfusiones,0.0,0.04571902937236159,0.013715708811708477,0.2563
target_d_v5,target,Grupo Sanguíneo_A,0.004048292902931516,0.0352654048254188,0.013413426479677701,0.2563
target_d_v5,target,Examen_PT (INR),0.0013312656668063028,0.04006707246187875,0.012952007705328037,0.2563
target_d_v5,target,Tipo de anestesia propuesta_general,0.0028913862076838104,0.0363372468685453,0.012925144405942257,0.2563
target_d_v5,target,Anestesia previa_sedacion,0.006942715216561535,0.026809459668899346,0.012902738552262878,0.2563
target_d_v5,target,Dx Preoperatorio Code_K,0.0,0.04288034485577819,0.012864103456733457,0.2563
target_d_v5,target,Dx Preoperatorio Code_D,0.0,0.041569431628653834,0.01247082948859615,0.2563
target_d_v5,target,Abdomen_otro,0.0016456834497369233,0.03614688187713897,0.011996042977957538,0.2563
target_d_v5,target,Antecedentes cardiovasculares_hta,0.004279291848858113,0.02993749676265445,0.011976753322997014,0.2563
target_d_v5,target,Antecedentes cardiovasculares_negativo,0.0045967871098624435,0.029192286897098903,0.011975437046033382,0.2563
target_d_v5,target,Procedimiento propuesto Code_G,0.0,0.03975323986520095,0.011925971959560284,0.2563
target_d_v5,target,Antecedente endocrinológicos_negativo,0.005249106224873845,0.027161549561046636,0.011822839225725683,0.2563
target_d_v5,target,Prótesis Dental_movil,0.0,0.03856409446730617,0.011569228340191851,0.2563
target_d_v5,target,Tensión Arterial Sistólica (mm/Hg),0.0,0.038548737230928345,0.011564621169278503,0.2563
target_d_v5,target,Condición_embarazo actual,0.0003965060847486157,0.03667692363261224,0.011280631349107702,0.2563
target_d_v5,target,Dx Preoperatorio Code_Q,0.0004212650426080877,0.035587944566470055,0.010971268899766677,0.2563
target_d_v5,target,Tipo de anestesia propuesta_sin dato,0.0,0.03655222644089973,0.010965667932269918,0.2563
target_d_v5,target,Antecedente neurológicos_neuropatia,0.005245156280370811,0.024062694442644913,0.010890417729053041,0.2563
target_d_v5,target,Dx Preoperatorio Code_C,0.0,0.035954965973101764,0.01078648979193053,0.2563
target_d_v5,target,Prótesis Dental_no,0.006552194886823237,0.01992227371947613,0.010563218536619104,0.2563
target_d_v5,target,Antecedente hematológicos _aspirina,0.0,0.034825422125736326,0.010447626637720897,0.2563
target_d_v5,target,Abdomen_distension,0.003649211579432876,0.025753659912275132,0.010280546079285552,0.2563
target_d_v5,target,Procedimiento propuesto Code_P,0.0,0.03423894696813613,0.01027168409044084,0.2563
target_d_v5,target,Dx Preoperatorio Code_E,4.452318674674771e-05,0.03339892606224003,0.010050844049394731,0.2563
target_d_v5,target,Dx Preoperatorio Code_NO ENCONTRADO,0.0008351640179038444,0.031401953004564415,0.010005200713902014,0.2563
target_d_v5,target,Dx Preoperatorio Code_P,0.005106512191821233,0.020264595119030743,0.009653937069984086,0.2563
target_d_v5,target,Peso (Kg),0.0,0.03184449718570417,0.00955334915571125,0.2563
target_d_v5,target,Procedimiento propuesto Code_V,0.0029628672286396984,0.024779219505905267,0.009507772911819368,0.2563
target_d_v5,target,Abdomen_masas,0.0013411313608078235,0.027943743215230455,0.009321914917134612,0.2563
target_d_v5,target,Antecedente neurológicos_neoplasia,0.004010514758432171,0.021666154727807804,0.00930720674924486,0.2563
target_d_v5,target,Tensión Arterial Diastólica (mm/Hg),0.0,0.03090570119843734,0.009271710359531202,0.2563
target_d_v5,target,Color de Piel_ictericia,0.002891468944800968,0.02381028771446934,0.009167114575701478,0.2563
target_d_v5,target,Anestesia previa_espinal,0.0033281001056209014,0.02274445749553883,0.00915300732259628,0.2563
target_d_v5,target,Talla (cm),0.005549869327506007,0.017514421886553996,0.009139235095220404,0.2563
target_d_v5,target,Sistema Nervioso_Sin dato,0.0007260962980677466,0.027672263444467046,0.008809946441987536,0.2563
target_d_v5,target,Antecedente gastrointestinales_rge,0.0,0.02899776182823803,0.008699328548471408,0.2563
target_d_v5,target,Procedimiento propuesto Code_E,0.0,0.028801918433878183,0.008640575530163454,0.2563
target_d_v5,target,score_proc_ant_low_severity,0.006254035658009638,0.014025709454827999,0.008585537797055145,0.2563
target_d_v5,target,Anestesia previa_conductiva,0.0013113542814437995,0.025477237402105786,0.008561119217642396,0.2563
target_d_v5,target,Sistema Nervioso_normal,0.0,0.028055659766814428,0.008416697930044329,0.2563
target_d_v5,target,score_proc_ant_critical,0.004480705008335306,0.017148597875953214,0.00828107286862068,0.2563
target_d_v5,target,Color de Piel_normal,0.00547364350792634,0.014407890213832816,0.008153917519698283,0.2563
target_d_v5,target,Sistema cardiovascular_normal,0.006319083922098789,0.012342132626379829,0.0081259985333831,0.2563
target_d_v5,target,Dx Preoperatorio Code_M,0.0063098895997080184,0.011604973974403516,0.007898414912116666,0.2563
target_d_v5,target,score_proc_ant_moderate_severity,0.006005252952867135,0.012177358781515846,0.007856884701461748,0.2563
target_d_v5,target,Procedimiento propuesto Code_Q,0.0029689509856858365,0.019205907146761358,0.007840037834008492,0.2563
target_d_v5,target,predicted_label_dx_encoded,0.0071157837597235485,0.008850259338722714,0.007636126433423298,0.2563
target_d_v5,target,Dx Preoperatorio Code_F,0.00268748153677123,0.019158269969361534,0.00762871806654832,0.2563
target_d_v5,target,Antecedente gastrointestinales_gastritis,0.007228235503875524,0.007996791007946367,0.007458802155096777,0.2563
target_d_v5,target,Examen_P de O,0.005450496969468421,0.011137871344749596,0.007156709282052773,0.2563
target_d_v5,target,Dx Preoperatorio Code_J,0.0,0.02382112397264011,0.007146337191792033,0.2563
target_d_v5,target,Alérgeno_med_gastrointestinal,0.0020684723526134263,0.018977510562136667,0.007141183815470398,0.2563
target_d_v5,target,Grupo Sanguíneo_B,0.0038832589432256093,0.014673454934068351,0.007120317740478431,0.2563
target_d_v5,target,Antecedente endocrinológicos_diabetes,0.0,0.02336233121003904,0.007008699363011711,0.2563
target_d_v5,target,Examen_Plaquetas (ml),0.0017468128350903722,0.01925109902593154,0.0069980986923427226,0.2563
target_d_v5,target,Condición_ninguna,0.003647531464134879,0.014385002124966415,0.00686877266238434,0.2563
target_d_v5,target,Antecedente endocrinológicos_obesidad,0.0,0.02212423794053359,0.006637271382160077,0.2563
target_d_v5,target,Antecedente neurológicos_trastorno psiquiatrico,8.881054956644263e-05,0.021835155445122097,0.006612714018233139,0.2563
target_d_v5,target,Antecedente hematológicos _anemia,0.0,0.021749232748557765,0.006524769824567329,0.2563
target_d_v5,target,Sistema Respiratorio_disnea,0.004341655398862665,0.011542418244388338,0.006501884252520367,0.2563
target_d_v5,target,score_proc_ant_high_severity,0.004453161857965515,0.011253006401643414,0.006493115221068884,0.2563
target_d_v5,target,Procedimiento propuesto Code_M,0.0012071443910444124,0.017870652117166513,0.006206196708881042,0.2563
target_d_v5,target,RH_Negativo,0.0,0.02064631779450133,0.0061938953383503985,0.2563
target_d_v5,target,Condición_farmacodependencia,0.0006415773988619478,0.019072016916099766,0.0061707092540332934,0.2563
target_d_v5,target,Tipo de anestesia propuesta_bloqueo n,0.0,0.019403600207235184,0.005821080062170555,0.2563
target_d_v5,target,Antecedente neurológicos_negativo,0.003627298370856291,0.010372977219050498,0.005651002025314553,0.2563
target_d_v5,target,Dx Preoperatorio Code_L,0.003635994337648052,0.0103510863187451,0.005650521931977166,0.2563
target_d_v5,target,Sistema Respiratorio_normal,0.004384363685447923,0.008442289209647272,0.005601741342707727,0.2563
target_d_v5,target,anio,0.0,0.018586467293248903,0.005575940187974671,0.2563
target_d_v5,target,Alérgeno_med_opioides,0.0048825466912658655,0.00713071938616052,0.005556998499734261,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_L,0.004085115421837537,0.008771207680992007,0.005490943099583878,0.2563
target_d_v5,target,Anestesia previa_peridural,0.0,0.018014140233454667,0.0054042420700363995,0.2563
target_d_v5,target,Examen_Hematocrito (%),0.0,0.017872140706608957,0.005361642211982687,0.2563
target_d_v5,target,Sexo_encoded,0.0018944629942374558,0.012290757784376197,0.005013351431279078,0.2563
target_d_v5,target,Procedimiento propuesto Code_nan,0.0007920446378897328,0.014705559680867527,0.004966099150783071,0.2563
target_d_v5,target,Procedimiento propuesto Code_A,0.0,0.01632703098475851,0.0048981092954275525,0.2563
target_d_v5,target,recalculado_flag,0.0,0.015684252458646117,0.004705275737593835,0.2563
target_d_v5,target,Sistema Nervioso_par craneal anormal,0.0,0.015619401658448337,0.004685820497534501,0.2563
target_d_v5,target,Prótesis Dental_fija,0.0015269572821283717,0.011942170817591361,0.004651521342767268,0.2563
target_d_v5,target,predicted_label_proc_ant_encoded,0.0,0.015310527946281764,0.004593158383884529,0.2563
target_d_v5,target,Antecedentes cardiovasculares_infarto,0.0012320634629527927,0.012417667431744094,0.004587744653590183,0.2563
target_d_v5,target,Condición_testigo jehova,0.0,0.015103129233735989,0.004530938770120796,0.2563
target_d_v5,target,Dx Preoperatorio Code_Y,0.0014746065458033364,0.011626463049960043,0.004520163497050348,0.2563
target_d_v5,target,Respuesta Verbal_encoded,0.0019643641042315085,0.010468234502057928,0.004515525223579434,0.2563
target_d_v5,target,Anestesia previa_regional,0.004226751921335481,0.0050327921971008915,0.004468564004065104,0.2563
target_d_v5,target,Examen_K (meq/L),0.0023045067103377725,0.009449175277212823,0.004447907280400287,0.2563
target_d_v5,target,Examen_Na (meq/L),0.0,0.014667067479827772,0.004400120243948332,0.2563
target_d_v5,target,Antecedente neurológicos_convulsiones,0.004163726523249922,0.004921132541926499,0.004390948328852895,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_K,0.0,0.014418237050165586,0.0043254711150496755,0.2563
target_d_v5,target,Antecedente gastrointestinales_negativo,0.0020682798728317575,0.009474293885949038,0.004290084076766941,0.2563
target_d_v5,target,Antecedente renales_falla renal,0.0012074500797112364,0.011376461464448578,0.004258153495132439,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_S,0.005505531914796524,0.0010966710838086087,0.004182873665500149,0.2563
target_d_v5,target,Examen_PTT,0.0,0.013797421834987438,0.004139226550496231,0.2563
target_d_v5,target,Anestesia previa_topica,0.0041659018150330684,0.0038392099075307187,0.0040678942427823635,0.2563
target_d_v5,target,Frecuencia Respiratoria,5.7346459269025374e-05,0.013061295534697226,0.003958531181897485,0.2563
target_d_v5,target,Sistema Nervioso_sedado,0.000999616389356639,0.010644792352309957,0.0038931691782426343,0.2563
target_d_v5,target,Alérgeno_med_urologico,0.0009892672794140633,0.010644792352309945,0.003885924801282828,0.2563
target_d_v5,target,Examen_Leucocitos (ml),0.0,0.012695178556167488,0.0038085535668502465,0.2563
target_d_v5,target,Anestesia previa_raquidea,0.0,0.012371885964691893,0.003711565789407568,0.2563
target_d_v5,target,Anestesia previa_bag,0.0037291738398279595,0.0036534849109845333,0.0037064671611749312,0.2563
target_d_v5,target,Anestesia previa_local,0.0,0.01227105587293196,0.003681316761879588,0.2563
target_d_v5,target,Procedimiento propuesto Code_B,0.0021192414795589976,0.007193938701082273,0.00364165064601598,0.2563
target_d_v5,target,Apertura Oral_encoded,0.0,0.012093336805043176,0.0036280010415129524,0.2563
target_d_v5,target,Procedimiento propuesto Code_C,0.0015715221429488668,0.008401407601481363,0.0036204877805086156,0.2563
target_d_v5,target,Dx Preoperatorio Code_B,0.002260243853648536,0.0067496839014646055,0.0036070758679933564,0.2563
target_d_v5,target,Anestesia previa_general,0.0004130740106154107,0.011036328794389118,0.0036000504457475227,0.2563
target_d_v5,target,Anestesia previa_peribulbar,0.0021482777544674647,0.006825694891031408,0.0035515028954366474,0.2563
target_d_v5,target,Antecedentes cardiovasculares_valvulopatia,0.0,0.011790044873847074,0.003537013462154122,0.2563
target_d_v5,target,Antecedentes cardiovasculares_icc,0.0016268013980957896,0.00783997877148043,0.003490754610111182,0.2563
target_d_v5,target,Disnea_encoded,0.0,0.011542418244388338,0.0034627254733165013,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_G,0.0019655590413634183,0.006827960353400319,0.0034242794349744884,0.2563
target_d_v5,target,Alérgeno_otro,0.0,0.011131668788771061,0.0033395006366313184,0.2563
target_d_v5,target,Sistema cardiovascular_soplo,0.001262844094915172,0.008069593948035643,0.0033048690508513134,0.2563
target_d_v5,target,Respuesta Motora_encoded,0.0007138658107053164,0.009112048157597133,0.003233320514772861,0.2563
target_d_v5,target,Antecedente respiratorios_negativoneumonia,0.0,0.010644792352309912,0.0031934377056929736,0.2563
target_d_v5,target,Procedimiento propuesto Code_K,0.00258362851917715,0.004497366991260551,0.00315775006080217,0.2563
target_d_v5,target,Arritmia_encoded,0.0025260908711315366,0.004520463351828515,0.00312440261534063,0.2563
target_d_v5,target,Apertura Visual_encoded,0.0,0.010116707408452812,0.0030350122225358436,0.2563
target_d_v5,target,Dx Preoperatorio Code_I,0.0,0.009995078793477538,0.0029985236380432614,0.2563
target_d_v5,target,Antecedente hematológicos _anticoagulantes,0.0006912685597344481,0.008376648520279799,0.002996882547898053,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_B,0.0,0.009847686467749413,0.002954305940324824,0.2563
target_d_v5,target,Sistema cardiovascular_ingurgitacion yugular,0.0008308986953229347,0.007540891479111929,0.002843896530459633,0.2563
target_d_v5,target,Alérgeno_contacto_hospitalario,0.0,0.009226903628902773,0.002768071088670832,0.2563
target_d_v5,target,Atención_encoded,0.0,0.00906773836599245,0.002720321509797735,0.2563
target_d_v5,target,Cuello Móvil_encoded,0.0,0.008981320048839649,0.0026943960146518947,0.2563
target_d_v5,target,Alérgeno_med_cardio_renal_hemostasia,0.0012119826974519299,0.0061221972534589685,0.0026850470642540416,0.2563
target_d_v5,target,Examen_Glicemia (mg/dl),0.0,0.008823273021387919,0.0026469819064163756,0.2563
target_d_v5,target,Tipo de anestesia propuesta_bloqueo iv,0.0,0.008585468604552844,0.002575640581365853,0.2563
target_d_v5,target,Antecedente gastrointestinales_falla hepatica,0.0027914468718266416,0.0020169950907172472,0.002559111337493823,0.2563
target_d_v5,target,Antecedente endocrinológicos_tiroides,0.0,0.00852546990157882,0.002557640970473646,0.2563
target_d_v5,target,Dx Preoperatorio Code_W,0.0,0.008453257937193462,0.0025359773811580387,0.2563
target_d_v5,target,Dx Preoperatorio Code_X,0.0019508243680637083,0.0038392099075307126,0.0025173400299038093,0.2563
target_d_v5,target,Sistema Respiratorio_auscultacion anormal,0.0,0.008335693921452822,0.0025007081764358463,0.2563
target_d_v5,target,score_proc_ant_medium_severity,0.0,0.008068981419103567,0.00242069442573107,0.2563
target_d_v5,target,mes,0.0008879114804289934,0.0059523391912189106,0.0024072397936659683,0.2563
target_d_v5,target,Dx Preoperatorio Code_N,0.0,0.00796626396424457,0.002389879189273371,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_V,0.0023348625478203378,0.002406874149991145,0.00235646602847158,0.2563
target_d_v5,target,Condición_hipertermia maligna,0.0,0.007678912363507757,0.0023036737090523273,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_M,0.002105342015770395,0.0025279275318124328,0.0022321176705830063,0.2563
target_d_v5,target,Procedimiento propuesto Code_H,0.0009433773286935399,0.005161043341743943,0.0022086771326086606,0.2563
target_d_v5,target,Dx Preoperatorio Code_V,0.0,0.007299129625262624,0.002189738887578787,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_NO ENCONTRADO,0.0009206668393555439,0.004916047851739366,0.0021192811430706905,0.2563
target_d_v5,target,Sistema Nervioso_agitado,0.0010949000419924193,0.004497366991260554,0.00211564012677286,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_E,0.001685952478206687,0.002944910701780091,0.002063639945278708,0.2563
target_d_v5,target,Antecedente hematológicos _plavix,0.0,0.00686268852392472,0.002058806557177416,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_J,0.0003775898242202036,0.00592324136488161,0.0020412852864186257,0.2563
target_d_v5,target,Alérgeno_med_antiinfecciosos,0.002712536782801811,0.0004379871532625087,0.00203017189394002,0.2563
target_d_v5,target,Anestesia previa_desconocido,0.0005017180801403232,0.005365978383394828,0.0019609961711166742,0.2563
target_d_v5,target,Antecedente respiratorios_neumonia,0.001486029828521307,0.003061581030640173,0.001958695189156967,0.2563
target_d_v5,target,Alérgeno_med_anestesia_y_relajantes,1.3527664460610822e-05,0.006264978572268763,0.0018889629368030562,0.2563
target_d_v5,target,Anestesia previa_neuroaxial,0.0024257661252953255,0.0006303377950104873,0.001887137626209874,0.2563
target_d_v5,target,Alérgeno_alimentos,0.0,0.005957356774931214,0.0017872070324793641,0.2563
target_d_v5,target,Temperatura,0.0,0.005937998625047207,0.0017813995875141618,0.2563
target_d_v5,target,Alérgeno_med_alergias_respiratorio,0.0008081221615678924,0.0037811411734115165,0.0017000278651209794,0.2563
target_d_v5,target,Hora_decimal,0.00233108822387873,0.0002243674864637959,0.0016990720026542497,0.2563
target_d_v5,target,Sistema cardiovascular_otro,0.0,0.00565204075067138,0.001695612225201414,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_P,0.0018647714883148758,0.0011517733027546413,0.0016508720326468052,0.2563
target_d_v5,target,Angina_encoded,0.0,0.005429578807362491,0.0016288736422087472,0.2563
target_d_v5,target,Procedimiento propuesto Code_J,0.0,0.005225941190007902,0.0015677823570023706,0.2563
target_d_v5,target,Color de Piel_palidez,0.0,0.005161411890438575,0.0015484235671315723,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_T,0.0,0.005161043341743913,0.0015483130025231739,0.2563
target_d_v5,target,Alérgeno_suplementos,0.0,0.005138140989983356,0.0015414422969950068,0.2563
target_d_v5,target,Antecedentes anestésicos,0.0004681898887184399,0.003992415783397832,0.0015254576571222575,0.2563
target_d_v5,target,Condición_alcohol,0.0,0.004919422298893408,0.0014758266896680223,0.2563
target_d_v5,target,Grupo Sanguíneo_AB,0.0001366026448514912,0.004576434160880862,0.0014685520996603025,0.2563
target_d_v5,target,Dx Preoperatorio Code_R,0.0015406810082876365,0.0012576025821516342,0.0014557574804468358,0.2563
target_d_v5,target,Antecedente hematológicos _discrasias,0.0,0.004811585891172165,0.0014434757673516495,0.2563
target_d_v5,target,Alérgeno_ambiental_animales,0.0,0.004731961986535579,0.0014195885959606737,0.2563
target_d_v5,target,Edad,0.0015176411487125563,0.0010301199136485636,0.0013713847781933585,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_nan,0.0,0.004071855665771344,0.0012215566997314032,0.2563
target_d_v5,target,Antecedentes cardiovasculares_cardiopatias,0.0007714200414934425,0.0021313030156454213,0.001179384933739036,0.2563
target_d_v5,target,Condición_hepatitis b,0.0010891152051868414,0.0013811377099365286,0.0011767219566117474,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_A,6.691306003103747e-05,0.0036097722650021485,0.0011297708215223707,0.2563
target_d_v5,target,Alérgeno_med_neuro_psiquiatria,0.001489444420270436,0.00022739099306448907,0.0011108283921086519,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_Q,0.0,0.0037024906309712337,0.0011107471892913702,0.2563
target_d_v5,target,Anestesia previa_bloqueo,0.0001374322869709399,0.003346427889617449,0.0011001309677648927,0.2563
target_d_v5,target,Anestesia previa_epidural,0.0,0.0034730648858214896,0.001041919465746447,0.2563
target_d_v5,target,Antecedente respiratorios_epoc,0.0,0.003346427889617459,0.0010039283668852378,0.2563
target_d_v5,target,Procedimiento propuesto Code_T,0.0,0.003290089205992928,0.0009870267617978783,0.2563
target_d_v5,target,Antecedentes cardiovasculares_angina,0.0,0.0026565532340495843,0.0007969659702148753,0.2563
target_d_v5,target,Alérgeno_med_analgesia_no_opioide,0.0,0.0021292952602848915,0.0006387885780854675,0.2563
target_d_v5,target,Dx Preoperatorio Code_T,0.0,0.0018430388286378601,0.000552911648591358,0.2563
target_d_v5,target,Dx Preoperatorio Code_nan,0.0,0.0017796847419942507,0.0005339054225982752,0.2563
target_d_v5,target,Alérgeno_onco_inmuno_vacunas,0.0,0.0016466229656511425,0.0004939868896953428,0.2563
target_d_v5,target,Condición_vih,0.0,0.0013811377099365745,0.00041434131298097234,0.2563
target_d_v5,target,Antecedente neurológicos_tce,0.0,0.0007840158453640532,0.00023520475360921594,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_H,0.0,0.0004653360096002462,0.00013960080288007387,0.2563
target_d_v5,target,Sistema cardiovascular_pulso anormal,0.0,0.00042475535564782485,0.00012742660669434744,0.2563
target_d_v5,target,Antecedentes quirúrgicos Code_C,0.0,0.0004161111873598781,0.0001248333562079634,0.2563
target_d_v5,target,Condición_fumador,0.0,0.00037175883457538317,0.00011152765037261494,0.2563
target_d_v5,target,Sistema Respiratorio_otro,0.0,0.00032895777703381804,9.868733311014541e-05,0.2563
target_d_v5,target,Antecedente respiratorios_asma,0.0,0.0003198473793705931,9.595421381117793e-05,0.2563
target_d_v5,target,Color de Piel_cianosis,0.0,0.00018989136912256883,5.6967410736770644e-05,0.2563
target_d_v5,target,Antecedente respiratorios_negativo,0.0,0.00016700576537211239,5.010172961163372e-05,0.2563
target_d_v5,target,dia_semana,0.0,6.813394102090316e-05,2.0440182306270948e-05,0.2563
target_d_v5,target,Antecedentes cardiovasculares_arritmias,0.0,8.469779122872011e-06,2.5409337368616033e-06,0.2563
